Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
13,17.4055,0.0789917,3.96025,0.316395,3.9468,0.0923758,1.25692,0,0.0530361,0.704003,0.295997,0.831377,0.00767598,0.165224,85.2766,0.420448,0.224268,83
14,31.4043,0.277178,2.23194,0.124649,2.21115,-1,1.74034,1,-1,-1,-1,-1,-1,-1,82.1739,-1,-1,79
15,20.3447,0.0742347,3.97851,0.32755,3.96431,-1,2.3829,1,-1,-1,-1,-1,-1,-1,85.1575,-1,-1,77
16,32.9659,0.18612,4.06505,0.410242,4.04001,-1,2.83676,1,-1,-1,-1,-1,-1,-1,83.6374,-1,-1,95
17,30.6674,0.248668,2.53584,0.035951,2.52337,-1,3.04014,1,-1,-1,-1,-1,-1,-1,84.3138,-1,-1,99
18,12.3373,0.192017,4.06652,0.373529,4.04477,-1,0.712577,1,-1,-1,-1,-1,-1,-1,84.0719,-1,-1,88
19,17.2974,0.410134,3.71403,0.0842175,3.69036,-1,2.72751,1,-1,-1,-1,-1,-1,-1,83.5271,-1,-1,95
20,10.6703,0.128267,3.84061,0.173243,3.83455,-1,1.20926,1,-1,-1,-1,-1,-1,-1,86.7825,-1,-1,97
21,16.5174,0.331381,4.0881,0.0944874,4.07355,-1,0.732467,1,-1,-1,-1,-1,-1,-1,85.1648,-1,-1,95
22,16.3647,0.303056,3.48518,0.294271,3.45949,-1,2.13969,1,-1,-1,-1,-1,-1,-1,83.0384,-1,-1,99
23,19.9534,0.396958,2.59569,0.0813528,2.56387,-1,1.46255,1,-1,-1,-1,-1,-1,-1,81.0189,-1,-1,97
24,33.3095,0.158049,3.25899,0.179232,3.25022,0.123338,4.36985,0,0.0701392,0.559679,0.440321,3.67652,0.0110721,0.381642,85.795,0.786738,0.637042,97
25,32.589,0.230624,2.183,0.283199,2.15223,-1,2.8765,1,-1,-1,-1,-1,-1,-1,80.3689,-1,-1,77
26,32.6775,0.324472,3.84737,0.266905,3.82436,-1,1.93596,1,-1,-1,-1,-1,-1,-1,83.7306,-1,-1,99
27,32.0028,0.559588,3.9721,0.168866,3.92886,-1,3.73743,1,-1,-1,-1,-1,-1,-1,81.5379,-1,-1,80
28,14.4961,0.154834,3.58693,0.385361,3.56281,-1,1.0988,1,-1,-1,-1,-1,-1,-1,83.3513,-1,-1,97
29,11.2446,0.0316364,3.80405,0.280231,3.79358,-1,1.55982,1,-1,-1,-1,-1,-1,-1,85.7485,-1,-1,100
30,22.5533,0.11124,1.78665,0.0970524,1.78054,-1,2.21542,1,-1,-1,-1,-1,-1,-1,85.2604,-1,-1,98
31,27.3372,0.45515,2.93766,0.0976226,2.90054,-1,3.07604,1,-1,-1,-1,-1,-1,-1,80.8825,-1,-1,102
32,14.022,0.0347533,0.84675,0.0863908,0.841614,0.148748,0.910323,0,0.0992871,0.366933,0.633067,2.27623,0.0178064,0.221525,83.6863,1.72529,0.357384,104
33,29.7174,0.31904,3.67529,0.251477,3.65277,0.117416,2.80715,0,0.0553624,0.575023,0.424977,2.77512,0.0104361,0.339255,83.654,0.73906,0.538357,82
34,14.2724,0.586519,4.06856,0.223251,4.01986,0.0737515,1.35991,0,0.0561179,0.909704,0.0902965,0.695913,0.00451129,0.0716734,81.1268,0.0992592,0.120001,100
35,29.0419,0.048878,3.00497,0.0678073,3.0038,-1,2.07685,1,-1,-1,-1,-1,-1,-1,88.406,-1,-1,97
36,12.7315,0.0599644,3.80483,0.140348,3.80177,-1,1.03609,1,-1,-1,-1,-1,-1,-1,87.7011,-1,-1,121
37,32.4642,0.0793583,0.798877,0.0235797,0.794576,-1,3.50152,1,-1,-1,-1,-1,-1,-1,84.0518,-1,-1,96
38,19.4569,0.0192742,1.5469,0.217971,1.53134,-1,1.2314,1,-1,-1,-1,-1,-1,-1,81.8678,-1,-1,94
39,18.3115,0.336633,3.63856,0.427657,3.59762,-1,0.952632,1,-1,-1,-1,-1,-1,-1,81.3974,-1,-1,97
40,10.3135,0.2038,2.78452,0.120187,2.77445,-1,0.77539,1,-1,-1,-1,-1,-1,-1,85.1257,-1,-1,99
41,25.4245,0.531149,3.98285,0.054857,3.9469,-1,1.69623,1,-1,-1,-1,-1,-1,-1,82.2953,-1,-1,96
42,11.7504,0.100062,1.6513,0.151465,1.6413,0.139578,0.93131,0,0.107095,0.558616,0.441384,1.31023,0.0105163,0.122392,83.6886,0.79014,0.190447,98
43,11.7259,0.462436,3.11678,0.0828892,3.08117,-1,1.13868,1,-1,-1,-1,-1,-1,-1,81.3305,-1,-1,96
44,26.6462,0.173752,3.19961,0.279997,3.1826,-1,3.20518,1,-1,-1,-1,-1,-1,-1,84.0886,-1,-1,94
45,21.3114,0.0649107,1.52007,0.226506,1.5017,-1,1.92893,1,-1,-1,-1,-1,-1,-1,81.0828,-1,-1,94
46,13.9814,0.206549,1.4723,0.0607155,1.45648,-1,1.41533,1,-1,-1,-1,-1,-1,-1,81.5918,-1,-1,78
47,25.1912,0.0792454,3.06391,0.105137,3.06108,-1,1.22621,1,-1,-1,-1,-1,-1,-1,87.5372,-1,-1,100
48,26.9922,0.232654,2.25092,0.289352,2.22009,0.146601,2.063,0,0.0951515,0.487066,0.512934,3.29401,0.0126661,0.374348,80.5058,1.05311,0.59147,97
49,21.068,0.0341647,3.04402,0.146106,3.04032,0.119181,0.998475,0,0.0773791,0.542535,0.457465,2.21857,0.0108596,0.242644,87.1746,0.8432,0.36903,95
50,32.9696,0.158166,2.33113,0.100102,2.3236,0.18207,3.98083,0,0.098454,0.133052,0.866948,5.16744,0.0281549,1.21211,85.3944,6.51586,1.41121,96
51,25.1041,0.466155,3.90905,0.368689,3.8636,0.0978286,1.68032,0,0.0613094,0.518719,0.481281,1.2251,0.0110157,0.218669,81.2548,0.927824,0.307975,98
52,23.7262,0.0390424,3.25818,0.191197,3.25233,0.143297,1.5817,0,0.0978878,0.282354,0.717646,1.83949,0.0160033,0.447994,86.5663,2.54165,0.527362,96
53,31.8728,0.263421,2.9997,0.0170872,2.98806,-1,3.20407,1,-1,-1,-1,-1,-1,-1,84.9514,-1,-1,97
54,30.0553,0.380335,3.9118,0.16828,3.88963,-1,1.7523,1,-1,-1,-1,-1,-1,-1,83.8968,-1,-1,108
55,31.6994,0.4411,2.788,0.0891086,2.75144,-1,1.58153,1,-1,-1,-1,-1,-1,-1,80.7113,-1,-1,88
56,12.581,0.0284259,3.95064,0.655671,3.89575,-1,0.522423,1,-1,-1,-1,-1,-1,-1,80.4376,-1,-1,96
57,15.6147,0.0691301,3.75248,0.525322,3.71488,-1,1.11453,1,-1,-1,-1,-1,-1,-1,81.8827,-1,-1,79
