Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
42,11.7504,0.100062,1.6513,0.151465,1.6413,0.120134,0.93131,0,0.0790895,0.440058,0.559942,1.13217,0.0128298,0.166381,83.6886,1.27243,0.234054,116
43,11.7259,0.462436,3.11678,0.0828892,3.08117,-1,1.13868,1,-1,-1,-1,-1,-1,-1,81.3305,-1,-1,101
44,26.6462,0.173752,3.19961,0.279997,3.1826,-1,3.20518,1,-1,-1,-1,-1,-1,-1,84.0886,-1,-1,110
45,21.3114,0.0649107,1.52007,0.226506,1.5017,-1,1.92893,1,-1,-1,-1,-1,-1,-1,81.0828,-1,-1,106
46,13.9814,0.206549,1.4723,0.0607155,1.45648,-1,1.41533,1,-1,-1,-1,-1,-1,-1,81.5918,-1,-1,81
47,25.1912,0.0792454,3.06391,0.105137,3.06108,-1,1.22621,1,-1,-1,-1,-1,-1,-1,87.5372,-1,-1,100
48,26.9922,0.232654,2.25092,0.289352,2.22009,0.137062,2.063,0,0.0812734,0.479701,0.520299,3.40559,0.0130299,0.387262,80.5058,1.08463,0.620011,105
49,21.068,0.0341647,3.04402,0.146106,3.04032,0.088157,0.998475,0,0.0545675,0.456365,0.543635,2.18167,0.0124677,0.301121,87.1746,1.19123,0.419714,102
50,32.9696,0.158166,2.33113,0.100102,2.3236,0.190656,3.98083,0,0.106273,0.426539,0.573461,4.52206,0.0150999,0.532219,85.3944,1.34445,0.86709,125
51,25.1041,0.466155,3.90905,0.368689,3.8636,0.115872,1.68032,0,0.0822266,0.706938,0.293062,1.46316,0.00781508,0.142385,81.2548,0.414552,0.231243,119
52,23.7262,0.0390424,3.25818,0.191197,3.25233,0.134516,1.5817,0,0.101396,0.788899,0.211101,1.83531,0.00651189,0.148348,86.5663,0.267589,0.242182,103
53,31.8728,0.263421,2.9997,0.0170872,2.98806,-1,3.20407,1,-1,-1,-1,-1,-1,-1,84.9514,-1,-1,113
54,30.0553,0.380335,3.9118,0.16828,3.88963,-1,1.7523,1,-1,-1,-1,-1,-1,-1,83.8968,-1,-1,103
55,31.6994,0.4411,2.788,0.0891086,2.75144,-1,1.58153,1,-1,-1,-1,-1,-1,-1,80.7113,-1,-1,105
56,12.581,0.0284259,3.95064,0.655671,3.89575,-1,0.522423,1,-1,-1,-1,-1,-1,-1,80.4376,-1,-1,104
57,15.6147,0.0691301,3.75248,0.525322,3.71488,-1,1.11453,1,-1,-1,-1,-1,-1,-1,81.8827,-1,-1,106
58,24.4862,0.154322,3.67499,0.317985,3.65795,0.137381,2.1575,0,0.0749801,0.352373,0.647627,2.82031,0.0154214,0.462174,84.4809,1.8379,0.622358,106
59,29.9083,0.287108,2.08804,0.210969,2.05742,0.0903888,1.46481,0,0.059434,0.255147,0.744853,5.84205,0.0245696,0.706369,80.1755,2.91931,1.08012,137
60,16.1432,0.637543,3.93646,0.0943387,3.88334,-1,1.04749,1,-1,-1,-1,-1,-1,-1,80.577,-1,-1,127
61,12.6327,0.153499,1.85791,0.0381251,1.85117,-1,1.37052,1,-1,-1,-1,-1,-1,-1,85.1165,-1,-1,93
62,9.83493,0.0747917,3.64235,0.252991,3.63278,-1,0.69897,1,-1,-1,-1,-1,-1,-1,85.8464,-1,-1,78
63,14.612,0.357334,3.00301,0.288067,2.96773,-1,1.04302,1,-1,-1,-1,-1,-1,-1,81.2083,-1,-1,92
64,27.3986,0.179281,1.2701,0.0419762,1.25668,0.156822,3.48454,0,0.123113,0.344169,0.655831,6.66009,0.0196774,0.509059,81.6643,1.90555,0.847428,105
65,13.1341,0.12266,2.49634,0.103759,2.49116,0.130803,0.766446,0,0.102431,0.499762,0.500238,0.763093,0.0104057,0.1525,86.31,1.00095,0.183489,102
66,25.7488,0.590259,3.90852,0.157863,3.86047,-1,1.03836,1,-1,-1,-1,-1,-1,-1,81.0063,-1,-1,104
67,25.1741,0.019918,3.51744,0.596421,3.46645,0.112582,1.46889,0,0.0826187,0.772923,0.227077,2.1447,0.006822,0.163604,80.2322,0.29379,0.257075,101
68,17.1826,0.427946,3.30023,0.136345,3.26952,-1,1.50029,1,-1,-1,-1,-1,-1,-1,82.1781,-1,-1,104
