Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
40,10.3135,0.2038,2.78452,0.120187,2.77445,-1,0.77539,1,-1,-1,-1,-1,-1,-1,85.1257,-1,-1,428
41,25.4245,0.531149,3.98285,0.054857,3.9469,0.9354,1.69623,0,0.513595,0.516085,0.483915,7.71341,0.0129793,0.296152,82.2953,0.937666,0.521947,625
42,11.7504,0.100062,1.6513,0.151465,1.6413,0.820187,0.93131,0,0.506219,0.394004,0.605996,9.72067,0.0211022,0.216231,83.6886,1.53804,0.478137,897
43,11.7259,0.462436,3.11678,0.0828892,3.08117,-1,1.13868,1,-1,-1,-1,-1,-1,-1,81.3305,-1,-1,11
44,26.6462,0.173752,3.19961,0.279997,3.1826,0.94038,3.20518,0,0.555031,0.450395,0.549605,16.9783,0.0172273,0.410208,84.0886,1.22027,0.851555,625
45,21.3114,0.0649107,1.52007,0.226506,1.5017,-1,1.92893,1,-1,-1,-1,-1,-1,-1,81.0828,-1,-1,22
46,13.9814,0.206549,1.4723,0.0607155,1.45648,0.932299,1.41533,0,0.694331,0.569322,0.430678,7.6503,0.013377,0.132203,81.5918,0.756475,0.328548,756
47,25.1912,0.0792454,3.06391,0.105137,3.06108,0.933586,1.22621,0,0.583004,0.453515,0.546485,8.86581,0.0162612,0.33923,87.5372,1.205,0.683884,704
48,26.9922,0.232654,2.25092,0.289352,2.22009,0.931811,2.063,0,0.486759,0.400864,0.599136,18.8427,0.0204399,0.455001,80.5058,1.49461,1.04538,708
49,21.068,0.0341647,3.04402,0.146106,3.04032,0.884587,0.998475,0,0.556762,0.431598,0.568402,10.5723,0.0168477,0.32971,87.1746,1.31697,0.640687,995
50,32.9696,0.158166,2.33113,0.100102,2.3236,0.886301,3.98083,0,0.434671,0.332208,0.667792,47.8054,0.0255307,0.683792,85.3944,2.01016,1.55335,776
51,25.1041,0.466155,3.90905,0.368689,3.8636,0.936761,1.68032,0,0.495534,0.650448,0.349552,9.64512,0.00997509,0.20817,81.2548,0.537402,0.439042,638
52,23.7262,0.0390424,3.25818,0.191197,3.25233,0.891512,1.5817,0,0.454186,0.426482,0.573518,15.5067,0.0165393,0.330202,86.5663,1.34476,0.656354,458
53,31.8728,0.263421,2.9997,0.0170872,2.98806,-1,3.20407,1,-1,-1,-1,-1,-1,-1,84.9514,-1,-1,22
54,30.0553,0.380335,3.9118,0.16828,3.88963,-1,1.7523,1,-1,-1,-1,-1,-1,-1,83.8968,-1,-1,477
55,31.6994,0.4411,2.788,0.0891086,2.75144,-1,1.58153,1,-1,-1,-1,-1,-1,-1,80.7113,-1,-1,10
56,12.581,0.0284259,3.95064,0.655671,3.89575,-1,0.522423,1,-1,-1,-1,-1,-1,-1,80.4376,-1,-1,11
57,15.6147,0.0691301,3.75248,0.525322,3.71488,-1,1.11453,1,-1,-1,-1,-1,-1,-1,81.8827,-1,-1,10
58,24.4862,0.154322,3.67499,0.317985,3.65795,0.921729,2.1575,0,0.452673,0.43746,0.56254,54.1171,0.0177058,0.396287,84.4809,1.28592,0.874033,583
59,29.9083,0.287108,2.08804,0.210969,2.05742,0.932026,1.46481,0,0.761789,0.406881,0.593119,35.6427,0.0193128,0.484468,80.1755,1.45772,1.05444,525
60,16.1432,0.637543,3.93646,0.0943387,3.88334,-1,1.04749,1,-1,-1,-1,-1,-1,-1,80.577,-1,-1,904
61,12.6327,0.153499,1.85791,0.0381251,1.85117,0.875223,1.37052,0,0.538811,0.526607,0.473393,5.32447,0.0142041,0.132098,85.1165,0.898949,0.290593,997
62,9.83493,0.0747917,3.64235,0.252991,3.63278,-1,0.69897,1,-1,-1,-1,-1,-1,-1,85.8464,-1,-1,22
63,14.612,0.357334,3.00301,0.288067,2.96773,0.921409,1.04302,0,0.364701,0.497456,0.502544,7.04275,0.0143628,0.210668,81.2083,1.01023,0.424779,765
64,27.3986,0.179281,1.2701,0.0419762,1.25668,0.933485,3.48454,0,0.787256,0.368256,0.631744,31.0574,0.0227608,0.469171,81.6643,1.7155,1.12787,498
65,13.1341,0.12266,2.49634,0.103759,2.49116,0.924693,0.766446,0,0.586095,0.679821,0.320179,4.09186,0.0095915,0.100986,86.31,0.470976,0.214344,890
66,25.7488,0.590259,3.90852,0.157863,3.86047,0.844332,1.03836,0,0.330994,0.579461,0.420539,14.1855,0.0125967,0.283897,81.0063,0.725743,0.658642,708
67,25.1741,0.019918,3.51744,0.596421,3.46645,0.93313,1.46889,0,0.643646,0.534957,0.465043,12.6595,0.0137232,0.269387,80.2322,0.869307,0.580942,1016
68,17.1826,0.427946,3.30023,0.136345,3.26952,-1,1.50029,1,-1,-1,-1,-1,-1,-1,82.1781,-1,-1,11
69,23.624,0.173966,3.1243,0.478616,3.08251,-1,1.44855,1,-1,-1,-1,-1,-1,-1,80.6191,-1,-1,827
70,31.7853,0.381479,3.0677,0.212686,3.03645,0.929782,2.26474,0,0.656424,0.498154,0.501846,38.8863,0.0152256,0.382299,81.8147,1.00741,0.831951,722
71,30.1073,0.501481,3.91812,0.20946,3.88024,-1,1.93641,1,-1,-1,-1,-1,-1,-1,82.027,-1,-1,948
72,32.7362,0.197065,2.8095,0.295415,2.78696,-1,3.02416,1,-1,-1,-1,-1,-1,-1,82.7386,-1,-1,10
73,15.897,0.179562,2.96119,0.164083,2.95118,0.940412,1.24165,0,0.655485,0.346402,0.653598,8.18604,0.0163594,0.308484,85.2883,1.88682,0.446763,575
74,21.8845,0.00972964,2.88683,0.17757,2.88135,0.83595,1.79076,0,0.382466,0.340507,0.659493,9.33191,0.0180471,0.3693,86.4682,1.9368,0.63393,493
75,35.166,0.476387,2.93138,0.00658286,2.8924,-1,2.72909,1,-1,-1,-1,-1,-1,-1,80.6463,-1,-1,21
76,20.1237,0.0821435,2.36695,0.181719,2.35853,0.917054,2.12102,0,0.469091,0.540833,0.459167,9.10048,0.0136634,0.231158,85.1669,0.848998,0.505622,779
77,22.9918,0.289281,4.05378,0.0866269,4.04252,-1,3.61984,1,-1,-1,-1,-1,-1,-1,85.728,-1,-1,11
78,22.6877,0.232873,2.404,0.20089,2.38424,0.939201,2.18263,0,0.72992,0.614757,0.385243,10.9185,0.0122773,0.193994,82.6499,0.626659,0.475144,660
79,15.4989,0.287414,3.55687,0.358563,3.52706,-1,1.99098,1,-1,-1,-1,-1,-1,-1,82.5768,-1,-1,11
80,26.0729,0.129158,3.36139,0.458541,3.32746,-1,2.94854,1,-1,-1,-1,-1,-1,-1,81.8525,-1,-1,11
81,29.8648,0.07355,3.74617,0.618121,3.69409,0.926069,1.26774,0,0.508725,0.540678,0.459322,12.9356,0.0134408,0.318492,80.4351,0.849529,0.686776,633
82,17.9789,0.325386,2.5415,0.204444,2.51228,-1,1.13083,1,-1,-1,-1,-1,-1,-1,81.3033,-1,-1,765
83,30.4855,0.163102,2.71515,0.298489,2.69376,0.907037,1.12725,0,0.429926,0.31179,0.68821,14.8582,0.0216115,0.561181,82.8033,2.20729,1.04691,482
84,14.3073,0.0743116,3.91779,0.213756,3.91125,0.868082,1.58763,0,0.424613,0.564645,0.435355,4.32847,0.0107929,0.191753,86.6886,0.771025,0.297532,567
85,13.1147,0.04931,3.02528,0.203731,3.01801,-1,1.14939,1,-1,-1,-1,-1,-1,-1,86.0269,-1,-1,1076
86,12.1492,0.195746,2.2789,0.247566,2.25694,0.935428,1.45365,0,0.732457,0.397164,0.602836,5.07128,0.014891,0.199582,82.0396,1.51785,0.309946,866
87,15.6952,0.318435,1.92058,0.00544128,1.89399,0.830699,1.52177,0,0.441482,0.445705,0.554295,38.5289,0.0184938,0.245621,80.4548,1.24364,0.698022,910
88,23.022,0.473052,3.2944,0.105081,3.25856,0.934446,1.81188,0,0.489452,0.523333,0.476667,12.4862,0.0140788,0.269186,81.5415,0.910829,0.549258,600
89,22.121,0.0902573,3.59587,0.0693288,3.59407,-1,1.87387,1,-1,-1,-1,-1,-1,-1,88.1863,-1,-1,1056
90,13.1638,0.116927,2.15814,0.0600197,2.15413,0.941267,1.07673,0,0.715401,0.313117,0.686883,4.33487,0.0173389,0.268867,86.5085,2.1937,0.38593,540
91,17.0784,0.190332,1.70431,0.0187711,1.69354,0.937117,1.06469,0,0.562847,0.489698,0.510302,7.70241,0.0159208,0.227567,83.5568,1.04207,0.508567,920
92,14.7894,0.372422,3.62191,0.300075,3.5902,-1,1.57317,1,-1,-1,-1,-1,-1,-1,82.412,-1,-1,31
93,31.5492,0.0911008,1.47781,0.178151,1.4642,0.932308,2.59822,0,0.410407,0.350493,0.649507,25.2602,0.0231321,0.587404,82.2183,1.85313,1.36627,667
94,34.49,0.262492,2.64477,0.32631,2.6114,0.930795,1.71392,0,0.682343,0.373198,0.626802,31.1719,0.0204131,0.566363,80.8892,1.67954,1.1625,834
95,19.858,0.434767,2.60965,0.110326,2.57081,0.919233,1.61654,0,0.636994,0.340131,0.659869,14.1783,0.0186705,0.34424,80.1028,1.94004,0.651735,924
96,14.4765,0.0148233,3.91679,0.452369,3.89055,-1,1.27739,1,-1,-1,-1,-1,-1,-1,83.3642,-1,-1,897
97,16.6483,0.128163,2.20832,0.112026,2.20175,0.93159,2.10127,0,0.661537,0.478305,0.521695,13.9223,0.0154013,0.227931,85.5791,1.09072,0.46508,710
98,17.9224,0.222755,3.17404,0.418812,3.1384,0.930655,1.25589,0,0.623228,0.558619,0.441381,7.61324,0.0125316,0.214022,81.4048,0.790129,0.429169,740
99,20.4842,0.0730917,2.82433,0.363811,2.79984,0.935716,1.07694,0,0.640398,0.225409,0.774591,12.4329,0.0211905,0.478914,82.4502,3.43638,0.70829,646
100,22.9893,0.388683,3.75887,0.0482245,3.73841,0.93526,2.41871,0,0.556043,0.267847,0.732153,16.7805,0.0194035,0.505133,84.0191,2.73347,0.776534,679
101,21.1789,0.438215,3.24901,0.0177337,3.21927,0.931558,2.40311,0,0.524437,0.513747,0.486253,18.1512,0.0146974,0.283418,82.2421,0.946483,0.600616,1012
102,12.3787,0.504537,3.10755,0.102157,3.06462,-1,1.48712,1,-1,-1,-1,-1,-1,-1,80.4648,-1,-1,11
103,26.5888,0.556611,3.78783,0.253074,3.73816,0.934324,2.43268,0,0.434345,0.538113,0.461887,11.0526,0.0134644,0.288905,80.7105,0.858347,0.602954,742
104,14.2893,0.326867,3.11448,0.13697,3.09425,0.913075,0.880098,0,0.486414,0.394693,0.605307,6.84252,0.0162419,0.24929,83.466,1.53362,0.432576,809
105,17.1161,0.592627,3.54285,0.04948,3.49258,0.943568,1.55549,0,0.560799,0.571187,0.428813,10.1889,0.0117414,0.204092,80.3368,0.750741,0.418321,455
106,29.6534,0.209765,2.64362,0.336131,2.61376,0.939141,3.70208,0,0.687943,0.49069,0.50931,18.2483,0.0157999,0.345416,81.3803,1.03795,0.817985,596
107,32.1829,0.0995515,2.79871,0.156698,2.79254,0.942385,1.61084,0,0.729444,0.320274,0.679726,38.984,0.0191023,0.573269,86.1966,2.12232,0.980919,503
108,22.504,0.166323,2.31697,0.317455,2.28909,0.929673,1.40982,0,0.778175,0.358405,0.641595,15.7115,0.0178603,0.404763,81.1018,1.79014,0.683974,492
109,24.9973,0.0504822,2.1544,0.337724,2.12716,0.738949,2.01928,0,0.338776,0.376674,0.623326,20.067,0.0211916,0.409185,80.8801,1.65482,0.895158,683
110,15.3491,0.269488,3.13703,0.412311,3.09812,-1,2.12205,1,-1,-1,-1,-1,-1,-1,80.9662,-1,-1,692
111,32.0876,0.0822131,3.45416,0.0511257,3.4528,0.921611,2.38605,0,0.621119,0.311721,0.688279,19.9568,0.0207388,0.622215,88.3939,2.208,0.98595,866
112,27.8273,0.0532346,3.18698,0.19683,3.18045,0.926794,1.41759,0,0.429349,0.358638,0.641362,21.5508,0.0197824,0.478005,86.3317,1.78833,0.874603,717
113,12.8024,0.0345873,3.57167,0.278511,3.56062,-1,1.32166,1,-1,-1,-1,-1,-1,-1,85.4932,-1,-1,814
114,29.5126,0.350337,3.08104,0.319092,3.04438,0.886032,3.06037,0,0.312197,0.508341,0.491659,74.9439,0.0148821,0.338421,81.1526,0.967183,1.16275,540
115,11.6279,0.164119,3.65326,0.186161,3.64482,-1,1.19714,1,-1,-1,-1,-1,-1,-1,86.1047,-1,-1,761
116,14.0731,0.0832136,3.66842,0.428463,3.64237,-1,1.21782,1,-1,-1,-1,-1,-1,-1,83.1668,-1,-1,641
117,28.4404,0.191798,3.59114,0.130978,3.58363,0.930401,2.36717,0,0.570942,0.358026,0.641974,31.5719,0.0186769,0.447408,86.2919,1.7931,0.834938,1182
118,15.1191,0.00146544,1.81804,0.187919,1.8083,0.930439,1.98317,0,0.733797,0.487566,0.512434,11.1331,0.0141875,0.204763,84.0669,1.051,0.377717,1008
