Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
39,18.3115,0.336633,3.63856,0.427657,3.59762,0.931977,0.952632,0,0.536584,0.620826,0.379174,9.98257,0.0108998,0.185776,81.3974,0.610757,0.427518,837
40,10.3135,0.2038,2.78452,0.120187,2.77445,-1,0.77539,1,-1,-1,-1,-1,-1,-1,85.1257,-1,-1,474
41,25.4245,0.531149,3.98285,0.054857,3.9469,0.923496,1.69623,0,0.379307,0.545052,0.454948,11.0154,0.0124424,0.279589,82.2953,0.834687,0.528684,657
42,11.7504,0.100062,1.6513,0.151465,1.6413,0.932428,0.93131,0,0.724621,0.600975,0.399025,5.28753,0.0125935,0.116683,83.6886,0.663962,0.286705,968
43,11.7259,0.462436,3.11678,0.0828892,3.08117,-1,1.13868,1,-1,-1,-1,-1,-1,-1,81.3305,-1,-1,14
44,26.6462,0.173752,3.19961,0.279997,3.1826,0.922908,3.20518,0,0.341079,0.224308,0.775692,36.97,0.0230131,0.718214,84.0886,3.45816,1.06056,636
45,21.3114,0.0649107,1.52007,0.226506,1.5017,-1,1.92893,1,-1,-1,-1,-1,-1,-1,81.0828,-1,-1,11
46,13.9814,0.206549,1.4723,0.0607155,1.45648,0.934906,1.41533,0,0.827901,0.447676,0.552324,7.92917,0.0154574,0.180454,81.5918,1.23376,0.355639,815
47,25.1912,0.0792454,3.06391,0.105137,3.06108,0.933347,1.22621,0,0.560687,0.437739,0.562261,16.2434,0.0175149,0.35626,87.5372,1.28447,0.752742,721
48,26.9922,0.232654,2.25092,0.289352,2.22009,0.931643,2.063,0,0.718304,0.321427,0.678573,34.4801,0.0222647,0.544377,80.5058,2.11112,1.05511,726
49,21.068,0.0341647,3.04402,0.146106,3.04032,0.845535,0.998475,0,0.395762,0.449814,0.550186,13.0857,0.0166971,0.314689,87.1746,1.22314,0.65512,1029
50,32.9696,0.158166,2.33113,0.100102,2.3236,0.929761,3.98083,0,0.419874,0.284214,0.715786,17.7808,0.02566,0.75819,85.3944,2.51848,1.43284,741
51,25.1041,0.466155,3.90905,0.368689,3.8636,0.917783,1.68032,0,0.568399,0.388567,0.611433,9.77994,0.0174732,0.409575,81.2548,1.57356,0.70224,594
52,23.7262,0.0390424,3.25818,0.191197,3.25233,-1,1.5817,1,-1,-1,-1,-1,-1,-1,86.5663,-1,-1,565
53,31.8728,0.263421,2.9997,0.0170872,2.98806,-1,3.20407,1,-1,-1,-1,-1,-1,-1,84.9514,-1,-1,13
54,30.0553,0.380335,3.9118,0.16828,3.88963,0.933412,1.7523,0,0.576892,0.633298,0.366702,10.2861,0.01098,0.257051,83.8968,0.579035,0.578016,726
55,31.6994,0.4411,2.788,0.0891086,2.75144,-1,1.58153,1,-1,-1,-1,-1,-1,-1,80.7113,-1,-1,27
56,12.581,0.0284259,3.95064,0.655671,3.89575,-1,0.522423,1,-1,-1,-1,-1,-1,-1,80.4376,-1,-1,14
57,15.6147,0.0691301,3.75248,0.525322,3.71488,-1,1.11453,1,-1,-1,-1,-1,-1,-1,81.8827,-1,-1,11
58,24.4862,0.154322,3.67499,0.317985,3.65795,0.937118,2.1575,0,0.628919,0.493623,0.506377,15.5352,0.0146229,0.344732,84.4809,1.02584,0.681441,691
59,29.9083,0.287108,2.08804,0.210969,2.05742,0.932566,1.46481,0,0.626522,0.378436,0.621564,36.779,0.0225178,0.533947,80.1755,1.64245,1.29126,534
60,16.1432,0.637543,3.93646,0.0943387,3.88334,-1,1.04749,1,-1,-1,-1,-1,-1,-1,80.577,-1,-1,1085
61,12.6327,0.153499,1.85791,0.0381251,1.85117,0.913494,1.37052,0,0.642122,0.450364,0.549636,6.25862,0.0154095,0.161856,85.1165,1.22043,0.294111,1181
62,9.83493,0.0747917,3.64235,0.252991,3.63278,-1,0.69897,1,-1,-1,-1,-1,-1,-1,85.8464,-1,-1,18
63,14.612,0.357334,3.00301,0.288067,2.96773,-1,1.04302,1,-1,-1,-1,-1,-1,-1,81.2083,-1,-1,872
64,27.3986,0.179281,1.2701,0.0419762,1.25668,0.933755,3.48454,0,0.660652,0.182631,0.817369,35.3809,0.0368728,0.912227,81.6643,4.47552,1.72295,649
65,13.1341,0.12266,2.49634,0.103759,2.49116,-1,0.766446,1,-1,-1,-1,-1,-1,-1,86.31,-1,-1,917
66,25.7488,0.590259,3.90852,0.157863,3.86047,0.935981,1.03836,0,0.544038,0.416999,0.583001,14.6712,0.018933,0.442533,81.0063,1.39809,0.917012,803
67,25.1741,0.019918,3.51744,0.596421,3.46645,0.933754,1.46889,0,0.620977,0.499643,0.500357,15.1065,0.0146056,0.2949,80.2322,1.00143,0.61131,1182
68,17.1826,0.427946,3.30023,0.136345,3.26952,-1,1.50029,1,-1,-1,-1,-1,-1,-1,82.1781,-1,-1,12
69,23.624,0.173966,3.1243,0.478616,3.08251,0.936003,1.44855,0,0.574499,0.221659,0.778341,12.2909,0.0210539,0.543287,80.6191,3.51144,0.84392,993
70,31.7853,0.381479,3.0677,0.212686,3.03645,0.930011,2.26474,0,0.448534,0.286701,0.713299,23.7207,0.0227522,0.723801,81.8147,2.48796,1.14602,856
71,30.1073,0.501481,3.91812,0.20946,3.88024,0.924095,1.93641,0,0.531173,0.439758,0.560242,12.6773,0.0156997,0.403014,82.027,1.27398,0.750935,1174
72,32.7362,0.197065,2.8095,0.295415,2.78696,-1,3.02416,1,-1,-1,-1,-1,-1,-1,82.7386,-1,-1,16
73,15.897,0.179562,2.96119,0.164083,2.95118,-1,1.24165,1,-1,-1,-1,-1,-1,-1,85.2883,-1,-1,580
74,21.8845,0.00972964,2.88683,0.17757,2.88135,0.688304,1.79076,0,0.290537,0.417973,0.582027,7.98452,0.0160013,0.328596,86.4682,1.3925,0.576735,537
75,35.166,0.476387,2.93138,0.00658286,2.8924,-1,2.72909,1,-1,-1,-1,-1,-1,-1,80.6463,-1,-1,11
76,20.1237,0.0821435,2.36695,0.181719,2.35853,0.926593,2.12102,0,0.541038,0.401722,0.598278,15.5172,0.018184,0.327303,85.1669,1.48928,0.674086,839
77,22.9918,0.289281,4.05378,0.0866269,4.04252,-1,3.61984,1,-1,-1,-1,-1,-1,-1,85.728,-1,-1,11
78,22.6877,0.232873,2.404,0.20089,2.38424,0.940065,2.18263,0,0.776008,0.373237,0.626763,8.26851,0.0190397,0.380169,82.6499,1.67926,0.640226,702
79,15.4989,0.287414,3.55687,0.358563,3.52706,-1,1.99098,1,-1,-1,-1,-1,-1,-1,82.5768,-1,-1,11
80,26.0729,0.129158,3.36139,0.458541,3.32746,-1,2.94854,1,-1,-1,-1,-1,-1,-1,81.8525,-1,-1,12
81,29.8648,0.07355,3.74617,0.618121,3.69409,0.932903,1.26774,0,0.688855,0.423199,0.576801,14.3764,0.0151603,0.421721,80.4351,1.36295,0.7052,691
82,17.9789,0.325386,2.5415,0.204444,2.51228,0.92433,1.13083,0,0.519274,0.312415,0.687585,10.2664,0.0199079,0.385711,81.3033,2.20087,0.626182,917
83,30.4855,0.163102,2.71515,0.298489,2.69376,0.937402,1.12725,0,0.599275,0.3449,0.6551,35.9251,0.0188693,0.532069,82.8033,1.89939,0.917453,549
84,14.3073,0.0743116,3.91779,0.213756,3.91125,-1,1.58763,1,-1,-1,-1,-1,-1,-1,86.6886,-1,-1,871
85,13.1147,0.04931,3.02528,0.203731,3.01801,-1,1.14939,1,-1,-1,-1,-1,-1,-1,86.0269,-1,-1,1057
86,12.1492,0.195746,2.2789,0.247566,2.25694,-1,1.45365,1,-1,-1,-1,-1,-1,-1,82.0396,-1,-1,798
87,15.6952,0.318435,1.92058,0.00544128,1.89399,0.933493,1.52177,0,0.559291,0.406046,0.593954,15.4337,0.0186721,0.267687,80.4548,1.46277,0.567076,939
88,23.022,0.473052,3.2944,0.105081,3.25856,0.935273,1.81188,0,0.53677,0.486142,0.513858,11.1568,0.0149117,0.291388,81.5415,1.05701,0.580542,601
