Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
13,17.4055,0.0789917,3.96025,0.316395,3.9468,-1,1.25692,1,-1,-1,-1,-1,-1,-1,85.2766,-1,-1,154
14,31.4043,0.277178,2.23194,0.124649,2.21115,-1,1.74034,1,-1,-1,-1,-1,-1,-1,82.1739,-1,-1,156
15,20.3447,0.0742347,3.97851,0.32755,3.96431,-1,2.3829,1,-1,-1,-1,-1,-1,-1,85.1575,-1,-1,166
16,32.9659,0.18612,4.06505,0.410242,4.04001,0.637124,2.83676,0,0.225958,0.146047,0.853953,541.522,0.154646,1.27969,83.6374,5.84712,22.0093,172
17,30.6674,0.248668,2.53584,0.035951,2.52337,0.179449,3.04014,0,0.0848256,0.0608418,0.939158,195.229,0.159073,2.83419,84.3138,15.4361,11.7828,160
18,12.3373,0.192017,4.06652,0.373529,4.04477,-1,0.712577,1,-1,-1,-1,-1,-1,-1,84.0719,-1,-1,162
19,17.2974,0.410134,3.71403,0.0842175,3.69036,-1,2.72751,1,-1,-1,-1,-1,-1,-1,83.5271,-1,-1,168
20,10.6703,0.128267,3.84061,0.173243,3.83455,-1,1.20926,1,-1,-1,-1,-1,-1,-1,86.7825,-1,-1,163
21,16.5174,0.331381,4.0881,0.0944874,4.07355,0.648883,0.732467,0,0.128659,0.400997,0.599003,615.681,0.229327,0.20425,85.1648,1.49379,25.9125,159
22,16.3647,0.303056,3.48518,0.294271,3.45949,-1,2.13969,1,-1,-1,-1,-1,-1,-1,83.0384,-1,-1,172
23,19.9534,0.396958,2.59569,0.0813528,2.56387,0.389176,1.46255,0,0.116872,0.220774,0.779226,342.215,0.209211,0.514288,81.0189,3.52952,20.4337,172
24,33.3095,0.158049,3.25899,0.179232,3.25022,-1,4.36985,1,-1,-1,-1,-1,-1,-1,85.795,-1,-1,157
25,32.589,0.230624,2.183,0.283199,2.15223,-1,2.8765,1,-1,-1,-1,-1,-1,-1,80.3689,-1,-1,149
26,32.6775,0.324472,3.84737,0.266905,3.82436,-1,1.93596,1,-1,-1,-1,-1,-1,-1,83.7306,-1,-1,161
27,32.0028,0.559588,3.9721,0.168866,3.92886,-1,3.73743,1,-1,-1,-1,-1,-1,-1,81.5379,-1,-1,165
28,14.4961,0.154834,3.58693,0.385361,3.56281,-1,1.0988,1,-1,-1,-1,-1,-1,-1,83.3513,-1,-1,177
29,11.2446,0.0316364,3.80405,0.280231,3.79358,-1,1.55982,1,-1,-1,-1,-1,-1,-1,85.7485,-1,-1,168
30,22.5533,0.11124,1.78665,0.0970524,1.78054,0.707097,2.21542,0,0.305196,0.359971,0.640029,94.6656,0.0554494,0.348705,85.2604,1.778,4.20237,168
31,27.3372,0.45515,2.93766,0.0976226,2.90054,-1,3.07604,1,-1,-1,-1,-1,-1,-1,80.8825,-1,-1,160
32,14.022,0.0347533,0.84675,0.0863908,0.841614,0.365369,0.910323,0,0.298891,0.173935,0.826065,52.4242,0.0718396,0.517345,83.6863,4.74926,2.69661,166
33,29.7174,0.31904,3.67529,0.251477,3.65277,-1,2.80715,1,-1,-1,-1,-1,-1,-1,83.654,-1,-1,163
34,14.2724,0.586519,4.06856,0.223251,4.01986,-1,1.35991,1,-1,-1,-1,-1,-1,-1,81.1268,-1,-1,168
