Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
21,16.5174,0.331381,4.0881,0.0944874,4.07355,0.637083,0.732467,0,0.142705,0.396943,0.603057,573.869,0.245771,0.215537,85.1648,1.51925,15.1011,182
22,16.3647,0.303056,3.48518,0.294271,3.45949,-1,2.13969,1,-1,-1,-1,-1,-1,-1,83.0384,-1,-1,174
23,19.9534,0.396958,2.59569,0.0813528,2.56387,0.375967,1.46255,0,0.118858,0.168712,0.831288,334.806,0.327576,0.639653,81.0189,4.92726,27.5884,168
24,33.3095,0.158049,3.25899,0.179232,3.25022,-1,4.36985,1,-1,-1,-1,-1,-1,-1,85.795,-1,-1,160
25,32.589,0.230624,2.183,0.283199,2.15223,-1,2.8765,1,-1,-1,-1,-1,-1,-1,80.3689,-1,-1,149
26,32.6775,0.324472,3.84737,0.266905,3.82436,-1,1.93596,1,-1,-1,-1,-1,-1,-1,83.7306,-1,-1,156
27,32.0028,0.559588,3.9721,0.168866,3.92886,-1,3.73743,1,-1,-1,-1,-1,-1,-1,81.5379,-1,-1,160
28,14.4961,0.154834,3.58693,0.385361,3.56281,-1,1.0988,1,-1,-1,-1,-1,-1,-1,83.3513,-1,-1,190
29,11.2446,0.0316364,3.80405,0.280231,3.79358,-1,1.55982,1,-1,-1,-1,-1,-1,-1,85.7485,-1,-1,176
30,22.5533,0.11124,1.78665,0.0970524,1.78054,0.662424,2.21542,0,0.230198,0.206714,0.793286,21.1436,0.0724586,0.53315,85.2604,3.83759,4.56185,191
31,27.3372,0.45515,2.93766,0.0976226,2.90054,-1,3.07604,1,-1,-1,-1,-1,-1,-1,80.8825,-1,-1,165
32,14.022,0.0347533,0.84675,0.0863908,0.841614,0.366403,0.910323,0,0.32039,0.154,0.846,53.5099,0.0684189,0.588909,83.6863,5.49352,2.54895,191
33,29.7174,0.31904,3.67529,0.251477,3.65277,-1,2.80715,1,-1,-1,-1,-1,-1,-1,83.654,-1,-1,159
34,14.2724,0.586519,4.06856,0.223251,4.01986,-1,1.35991,1,-1,-1,-1,-1,-1,-1,81.1268,-1,-1,204
35,29.0419,0.048878,3.00497,0.0678073,3.0038,-1,2.07685,1,-1,-1,-1,-1,-1,-1,88.406,-1,-1,157
36,12.7315,0.0599644,3.80483,0.140348,3.80177,-1,1.03609,1,-1,-1,-1,-1,-1,-1,87.7011,-1,-1,175
37,32.4642,0.0793583,0.798877,0.0235797,0.794576,-1,3.50152,1,-1,-1,-1,-1,-1,-1,84.0518,-1,-1,176
38,19.4569,0.0192742,1.5469,0.217971,1.53134,-1,1.2314,1,-1,-1,-1,-1,-1,-1,81.8678,-1,-1,160
39,18.3115,0.336633,3.63856,0.427657,3.59762,-1,0.952632,1,-1,-1,-1,-1,-1,-1,81.3974,-1,-1,157
40,10.3135,0.2038,2.78452,0.120187,2.77445,0.786383,0.77539,0,0.365426,0.414128,0.585872,393.592,0.137129,0.155822,85.1257,1.41471,10.941,185
41,25.4245,0.531149,3.98285,0.054857,3.9469,0.72619,1.69623,0,0.26299,0.199011,0.800989,652.301,0.483374,0.717984,82.2953,4.02484,49.6917,176
