Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
34,14.2724,0.586519,4.06856,0.223251,4.01986,0.872174,1.35991,0,0.619172,0.688681,0.311319,1.33773,0.00884535,0.0970765,81.1268,0.45205,0.196874,461
35,29.0419,0.048878,3.00497,0.0678073,3.0038,0.879715,2.07685,0,0.580003,0.376417,0.623583,3.73801,0.0183055,0.422075,88.406,1.65663,0.706265,318
36,12.7315,0.0599644,3.80483,0.140348,3.80177,0.865861,1.03609,0,0.553554,0.56468,0.43532,1.60594,0.0117291,0.127799,87.7011,0.770914,0.221862,363
37,32.4642,0.0793583,0.798877,0.0235797,0.794576,0.785651,3.50152,0,0.167814,0.124569,0.875431,9.11289,0.045669,1.53778,84.0518,7.0277,2.0891,368
38,19.4569,0.0192742,1.5469,0.217971,1.53134,0.896557,1.2314,0,0.572074,0.279287,0.720713,3.13683,0.02261,0.416413,81.8678,2.58055,0.634916,406
39,18.3115,0.336633,3.63856,0.427657,3.59762,0.879455,0.952632,0,0.695012,0.512817,0.487183,2.08338,0.011794,0.210361,81.3974,0.950015,0.323721,374
40,10.3135,0.2038,2.78452,0.120187,2.77445,0.868763,0.77539,0,0.68222,0.546159,0.453841,1.30508,0.0117727,0.110379,85.1257,0.830967,0.183054,424
41,25.4245,0.531149,3.98285,0.054857,3.9469,0.879796,1.69623,0,0.505907,0.450734,0.549266,3.40857,0.0155965,0.292121,82.2953,1.2186,0.507183,387
42,11.7504,0.100062,1.6513,0.151465,1.6413,0.892447,0.93131,0,0.798141,0.461223,0.538777,1.40756,0.0130503,0.151073,83.6886,1.16815,0.223178,381
43,11.7259,0.462436,3.11678,0.0828892,3.08117,0.879787,1.13868,0,0.68444,0.639555,0.360445,2.48112,0.00942078,0.105478,81.3305,0.563587,0.177209,423
44,26.6462,0.173752,3.19961,0.279997,3.1826,0.882408,3.20518,0,0.578346,0.362777,0.637223,4.91432,0.0180804,0.441881,84.0886,1.75651,0.712098,399
45,21.3114,0.0649107,1.52007,0.226506,1.5017,0.909601,1.92893,0,0.528002,0.300797,0.699203,3.62651,0.0218897,0.428611,81.0828,2.3245,0.694861,358
46,13.9814,0.206549,1.4723,0.0607155,1.45648,0.882744,1.41533,0,0.665934,0.448804,0.551196,3.47576,0.0144604,0.160657,81.5918,1.22815,0.293779,375
47,25.1912,0.0792454,3.06391,0.105137,3.06108,0.830615,1.22621,0,0.499316,0.331266,0.668734,3.83471,0.0202162,0.418535,87.5372,2.01872,0.668654,374
48,26.9922,0.232654,2.25092,0.289352,2.22009,0.90371,2.063,0,0.700997,0.217573,0.782427,4.77522,0.0238708,0.685534,80.5058,3.59616,0.896155,406
49,21.068,0.0341647,3.04402,0.146106,3.04032,0.899613,0.998475,0,0.74611,0.380254,0.619746,2.78711,0.0165737,0.335747,87.1746,1.62982,0.507921,364
50,32.9696,0.158166,2.33113,0.100102,2.3236,0.765376,3.98083,0,0.271348,0.215552,0.784448,5.77246,0.0287239,0.835637,85.3944,3.63924,1.28634,332
51,25.1041,0.466155,3.90905,0.368689,3.8636,0.710717,1.68032,0,0.462138,0.509491,0.490509,3.78631,0.0130943,0.266509,81.2548,0.962742,0.453146,366
52,23.7262,0.0390424,3.25818,0.191197,3.25233,0.77389,1.5817,0,0.554456,0.387896,0.612104,3.55672,0.0171451,0.325918,86.5663,1.57801,0.545549,390
53,31.8728,0.263421,2.9997,0.0170872,2.98806,0.896257,3.20407,0,0.637905,0.284266,0.715734,5.50718,0.0214275,0.643274,84.9514,2.51783,0.966887,402
54,30.0553,0.380335,3.9118,0.16828,3.88963,0.877335,1.7523,0,0.464329,0.524736,0.475264,4.06248,0.0128336,0.301411,83.8968,0.905721,0.539512,413
55,31.6994,0.4411,2.788,0.0891086,2.75144,0.890431,1.58153,0,0.512336,0.234004,0.765996,6.02576,0.0266813,0.750618,80.7113,3.27343,1.13671,292
56,12.581,0.0284259,3.95064,0.655671,3.89575,0.866498,0.522423,0,0.646251,0.655613,0.344387,1.56653,0.00951155,0.0997551,80.4376,0.52529,0.192982,372
57,15.6147,0.0691301,3.75248,0.525322,3.71488,-1,1.11453,1,-1,-1,-1,-1,-1,-1,81.8827,-1,-1,352
58,24.4862,0.154322,3.67499,0.317985,3.65795,0.880321,2.1575,0,0.552028,0.352601,0.647399,4.60365,0.0172456,0.410778,84.4809,1.83607,0.618129,385
59,29.9083,0.287108,2.08804,0.210969,2.05742,0.899927,1.46481,0,0.599196,0.329709,0.670291,4.60651,0.019981,0.576082,80.1755,2.03298,0.905828,360
60,16.1432,0.637543,3.93646,0.0943387,3.88334,0.542524,1.04749,0,0.265436,0.297007,0.702993,7.13401,0.0166184,0.241963,80.577,2.36692,0.491584,442
61,12.6327,0.153499,1.85791,0.0381251,1.85117,0.877022,1.37052,0,0.790059,0.477282,0.522718,1.63311,0.0136935,0.127007,85.1165,1.0952,0.234708,399
62,9.83493,0.0747917,3.64235,0.252991,3.63278,0.875683,0.69897,0,0.485951,0.776314,0.223686,0.690002,0.00671103,0.0575211,85.8464,0.288139,0.0982231,455
63,14.612,0.357334,3.00301,0.288067,2.96773,0.882181,1.04302,0,0.665638,0.434062,0.565938,3.49959,0.0144361,0.20426,81.2083,1.30382,0.323126,420
64,27.3986,0.179281,1.2701,0.0419762,1.25668,0.875413,3.48454,0,0.36711,0.161705,0.838295,5.73513,0.035721,0.964178,81.6643,5.18411,1.36523,377
65,13.1341,0.12266,2.49634,0.103759,2.49116,0.758009,0.766446,0,0.437976,0.494319,0.505681,1.4854,0.0139529,0.134097,86.31,1.02298,0.233447,374
66,25.7488,0.590259,3.90852,0.157863,3.86047,0.901104,1.03836,0,0.671365,0.449442,0.550558,3.29738,0.0147953,0.35146,81.0063,1.22498,0.57162,362
67,25.1741,0.019918,3.51744,0.596421,3.46645,0.88373,1.46889,0,0.640978,0.477641,0.522359,2.91692,0.0141015,0.270903,80.2322,1.09362,0.47159,342
68,17.1826,0.427946,3.30023,0.136345,3.26952,0.882664,1.50029,0,0.708456,0.469646,0.530354,2.19805,0.0134008,0.21675,82.1781,1.12927,0.335248,431
